"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 5,2016,25,1079,3,3,0.55607,0.28,0.28
HHS Regions,Region 6,2016,25,1189,15,15,2.52313,1.26,1.26
HHS Regions,Region 7,2016,25,282,0,0,0,0,0
HHS Regions,Region 8,2016,25,539,2,2,0.742115,0.37,0.37
HHS Regions,Region 9,2016,25,699,1,3,0.572246,0.14,0.43
HHS Regions,Region 10,2016,25,288,3,0,1.04167,1.04,0
HHS Regions,Region 1,2016,26,268,1,0,0.373134,0.37,0
HHS Regions,Region 2,2016,26,899,1,2,0.333704,0.11,0.22
HHS Regions,Region 3,2016,26,442,0,3,0.678733,0,0.68
HHS Regions,Region 4,2016,26,1180,13,27,3.38983,1.1,2.29
HHS Regions,Region 5,2016,26,851,1,2,0.352526,0.12,0.24
HHS Regions,Region 6,2016,26,881,3,12,1.70261,0.34,1.36
HHS Regions,Region 7,2016,26,309,0,1,0.323625,0,0.32
HHS Regions,Region 8,2016,26,578,2,0,0.346021,0.35,0
HHS Regions,Region 9,2016,26,632,4,4,1.26582,0.63,0.63
HHS Regions,Region 10,2016,26,258,1,0,0.387597,0.39,0
HHS Regions,Region 1,2016,27,246,1,0,0.406504,0.41,0
HHS Regions,Region 2,2016,27,741,2,1,0.404858,0.27,0.13
HHS Regions,Region 3,2016,27,399,1,3,1.00251,0.25,0.75
HHS Regions,Region 4,2016,27,1207,12,17,2.40265,0.99,1.41
HHS Regions,Region 5,2016,27,804,0,1,0.124378,0,0.12
HHS Regions,Region 6,2016,27,1030,4,4,0.776699,0.39,0.39
HHS Regions,Region 7,2016,27,341,0,3,0.879765,0,0.88
HHS Regions,Region 8,2016,27,542,2,0,0.369004,0.37,0
HHS Regions,Region 9,2016,27,387,1,0,0.258398,0.26,0
HHS Regions,Region 10,2016,27,281,1,1,0.711744,0.36,0.36
HHS Regions,Region 1,2016,28,228,0,0,0,0,0
HHS Regions,Region 2,2016,28,752,2,2,0.531915,0.27,0.27
HHS Regions,Region 3,2016,28,477,0,1,0.209644,0,0.21
HHS Regions,Region 4,2016,28,1146,11,8,1.65794,0.96,0.7
HHS Regions,Region 5,2016,28,982,1,1,0.203666,0.1,0.1
HHS Regions,Region 6,2016,28,964,6,11,1.76349,0.62,1.14
HHS Regions,Region 7,2016,28,311,1,1,0.643087,0.32,0.32
HHS Regions,Region 8,2016,28,563,1,1,0.35524,0.18,0.18
HHS Regions,Region 9,2016,28,634,2,6,1.26183,0.32,0.95
HHS Regions,Region 10,2016,28,271,0,0,0,0,0
HHS Regions,Region 1,2016,29,95,1,1,2.10526,1.05,1.05
HHS Regions,Region 2,2016,29,703,0,3,0.426743,0,0.43
HHS Regions,Region 3,2016,29,497,0,0,0,0,0
HHS Regions,Region 4,2016,29,1125,7,17,2.13333,0.62,1.51
HHS Regions,Region 5,2016,29,806,2,0,0.248139,0.25,0
HHS Regions,Region 6,2016,29,908,2,3,0.550661,0.22,0.33
HHS Regions,Region 7,2016,29,291,1,1,0.687285,0.34,0.34
HHS Regions,Region 8,2016,29,521,3,1,0.767754,0.58,0.19
HHS Regions,Region 9,2016,29,684,7,0,1.02339,1.02,0
HHS Regions,Region 10,2016,29,258,1,0,0.387597,0.39,0
HHS Regions,Region 1,2016,30,112,0,0,0,0,0
HHS Regions,Region 2,2016,30,713,1,0,0.140252,0.14,0
HHS Regions,Region 3,2016,30,470,0,0,0,0,0
HHS Regions,Region 4,2016,30,1116,10,16,2.32975,0.9,1.43
HHS Regions,Region 5,2016,30,809,2,0,0.247219,0.25,0
HHS Regions,Region 6,2016,30,884,4,7,1.24434,0.45,0.79
HHS Regions,Region 7,2016,30,318,0,0,0,0,0
HHS Regions,Region 8,2016,30,508,0,0,0,0,0
HHS Regions,Region 9,2016,30,569,2,1,0.527241,0.35,0.18
HHS Regions,Region 10,2016,30,257,1,1,0.77821,0.39,0.39
HHS Regions,Region 1,2016,31,203,0,1,0.492611,0,0.49
HHS Regions,Region 2,2016,31,665,0,0,0,0,0
HHS Regions,Region 3,2016,31,453,1,0,0.220751,0.22,0
HHS Regions,Region 4,2016,31,1094,12,11,2.10238,1.1,1.01
HHS Regions,Region 5,2016,31,811,7,1,0.986436,0.86,0.12
HHS Regions,Region 6,2016,31,788,5,6,1.39594,0.63,0.76
HHS Regions,Region 7,2016,31,318,0,0,0,0,0
HHS Regions,Region 8,2016,31,549,5,0,0.910747,0.91,0
HHS Regions,Region 9,2016,31,567,2,1,0.529101,0.35,0.18
HHS Regions,Region 10,2016,31,227,1,0,0.440529,0.44,0
HHS Regions,Region 1,2016,32,177,0,0,0,0,0
HHS Regions,Region 2,2016,32,720,0,0,0,0,0
HHS Regions,Region 3,2016,32,458,0,0,0,0,0
HHS Regions,Region 4,2016,32,1181,11,21,2.70957,0.93,1.78
HHS Regions,Region 5,2016,32,898,3,0,0.334076,0.33,0
HHS Regions,Region 6,2016,32,797,4,4,1.00376,0.5,0.5
HHS Regions,Region 7,2016,32,295,0,0,0,0,0
HHS Regions,Region 8,2016,32,509,1,0,0.196464,0.2,0
HHS Regions,Region 9,2016,32,485,1,5,1.23711,0.21,1.03
HHS Regions,Region 10,2016,32,253,2,0,0.790514,0.79,0
HHS Regions,Region 1,2016,33,188,1,0,0.531915,0.53,0
HHS Regions,Region 2,2016,33,680,5,1,0.882353,0.74,0.15
HHS Regions,Region 3,2016,33,444,1,0,0.225225,0.23,0
HHS Regions,Region 4,2016,33,1273,12,13,1.96386,0.94,1.02
HHS Regions,Region 5,2016,33,797,6,0,0.752823,0.75,0
HHS Regions,Region 6,2016,33,802,2,6,0.997506,0.25,0.75
HHS Regions,Region 7,2016,33,348,0,0,0,0,0
HHS Regions,Region 8,2016,33,562,0,0,0,0,0
HHS Regions,Region 9,2016,33,649,0,1,0.154083,0,0.15
HHS Regions,Region 10,2016,33,231,0,0,0,0,0
HHS Regions,Region 1,2016,34,172,0,0,0,0,0
HHS Regions,Region 2,2016,34,657,0,1,0.152207,0,0.15
HHS Regions,Region 3,2016,34,413,2,0,0.484262,0.48,0
HHS Regions,Region 4,2016,34,1402,20,18,2.71041,1.43,1.28
HHS Regions,Region 5,2016,34,930,2,1,0.322581,0.22,0.11
HHS Regions,Region 6,2016,34,969,31,4,3.61197,3.2,0.41
HHS Regions,Region 7,2016,34,375,0,0,0,0,0
HHS Regions,Region 8,2016,34,582,1,0,0.171821,0.17,0
HHS Regions,Region 9,2016,34,522,5,1,1.14943,0.96,0.19
HHS Regions,Region 10,2016,34,242,2,0,0.826446,0.83,0
HHS Regions,Region 1,2016,35,180,2,0,1.11111,1.11,0
HHS Regions,Region 2,2016,35,668,2,0,0.299401,0.3,0
HHS Regions,Region 3,2016,35,497,4,1,1.00604,0.8,0.2
HHS Regions,Region 4,2016,35,1538,6,26,2.08062,0.39,1.69
HHS Regions,Region 5,2016,35,913,5,2,0.766703,0.55,0.22
HHS Regions,Region 6,2016,35,1330,45,12,4.28571,3.38,0.9
HHS Regions,Region 7,2016,35,385,0,0,0,0,0
HHS Regions,Region 8,2016,35,661,3,0,0.453858,0.45,0
HHS Regions,Region 9,2016,35,678,9,0,1.32743,1.33,0
HHS Regions,Region 10,2016,35,243,2,0,0.823045,0.82,0
HHS Regions,Region 1,2016,36,239,1,0,0.41841,0.42,0
HHS Regions,Region 2,2016,36,673,0,1,0.148588,0,0.15
HHS Regions,Region 3,2016,36,586,1,1,0.341297,0.17,0.17
HHS Regions,Region 4,2016,36,1761,20,35,3.12323,1.14,1.99
HHS Regions,Region 5,2016,36,1031,3,1,0.387973,0.29,0.1
HHS Regions,Region 6,2016,36,1410,21,17,2.69504,1.49,1.21
HHS Regions,Region 7,2016,36,446,2,0,0.44843,0.45,0
HHS Regions,Region 8,2016,36,704,2,0,0.284091,0.28,0
HHS Regions,Region 9,2016,36,646,5,1,0.928793,0.77,0.15
HHS Regions,Region 10,2016,36,236,2,0,0.847458,0.85,0
HHS Regions,Region 1,2016,37,315,0,0,0,0,0
HHS Regions,Region 2,2016,37,857,6,2,0.933489,0.7,0.23
HHS Regions,Region 3,2016,37,520,1,0,0.192308,0.19,0
HHS Regions,Region 4,2016,37,1919,33,36,3.59562,1.72,1.88
HHS Regions,Region 5,2016,37,1273,8,4,0.942655,0.63,0.31
HHS Regions,Region 6,2016,37,1527,10,15,1.6372,0.65,0.98
HHS Regions,Region 7,2016,37,437,0,0,0,0,0
HHS Regions,Region 8,2016,37,800,3,0,0.375,0.38,0
HHS Regions,Region 9,2016,37,735,8,1,1.22449,1.09,0.14
HHS Regions,Region 10,2016,37,344,5,0,1.45349,1.45,0
HHS Regions,Region 1,2016,38,415,2,0,0.481928,0.48,0
HHS Regions,Region 2,2016,38,936,1,1,0.213675,0.11,0.11
HHS Regions,Region 3,2016,38,610,3,0,0.491803,0.49,0
HHS Regions,Region 4,2016,38,2030,38,38,3.74384,1.87,1.87
HHS Regions,Region 5,2016,38,1328,9,5,1.05422,0.68,0.38
HHS Regions,Region 6,2016,38,1586,13,19,2.01765,0.82,1.2
HHS Regions,Region 7,2016,38,466,1,0,0.214592,0.21,0
HHS Regions,Region 8,2016,38,811,4,0,0.493218,0.49,0
HHS Regions,Region 9,2016,38,794,15,4,2.39295,1.89,0.5
HHS Regions,Region 10,2016,38,442,11,0,2.48869,2.49,0
HHS Regions,Region 1,2016,39,465,2,0,0.430108,0.43,0
HHS Regions,Region 2,2016,39,1050,6,2,0.761905,0.57,0.19
HHS Regions,Region 3,2016,39,697,2,1,0.430416,0.29,0.14
HHS Regions,Region 4,2016,39,2369,45,53,4.13677,1.9,2.24
HHS Regions,Region 5,2016,39,1565,8,3,0.702875,0.51,0.19
HHS Regions,Region 6,2016,39,1602,15,18,2.05993,0.94,1.12
HHS Regions,Region 7,2016,39,662,0,0,0,0,0
HHS Regions,Region 8,2016,39,790,3,2,0.632911,0.38,0.25
HHS Regions,Region 9,2016,39,901,5,4,0.99889,0.55,0.44
HHS Regions,Region 10,2016,39,495,20,0,4.0404,4.04,0
HHS Regions,Region 1,2016,40,654,5,1,0.917431,0.76,0.15
HHS Regions,Region 2,2016,40,1307,10,3,0.994644,0.77,0.23
HHS Regions,Region 3,2016,40,941,1,4,0.53135,0.11,0.43
HHS Regions,Region 4,2016,40,2960,46,63,3.68243,1.55,2.13
HHS Regions,Region 5,2016,40,2386,8,5,0.544845,0.34,0.21
HHS Regions,Region 6,2016,40,1914,22,13,1.82863,1.15,0.68
HHS Regions,Region 7,2016,40,723,0,0,0,0,0
HHS Regions,Region 8,2016,40,913,8,0,0.876232,0.88,0
HHS Regions,Region 9,2016,40,992,6,1,0.705645,0.6,0.1
HHS Regions,Region 10,2016,40,590,14,0,2.37288,2.37,0
HHS Regions,Region 1,2016,41,810,5,1,0.740741,0.62,0.12
HHS Regions,Region 2,2016,41,1310,2,3,0.381679,0.15,0.23
HHS Regions,Region 3,2016,41,953,3,1,0.419727,0.31,0.1
HHS Regions,Region 4,2016,41,2884,47,46,3.22469,1.63,1.6
HHS Regions,Region 5,2016,41,2674,8,7,0.560957,0.3,0.26
HHS Regions,Region 6,2016,41,2019,18,21,1.93165,0.89,1.04
HHS Regions,Region 7,2016,41,785,1,0,0.127389,0.13,0
HHS Regions,Region 8,2016,41,966,10,1,1.13872,1.04,0.1
HHS Regions,Region 9,2016,41,1036,10,1,1.06178,0.97,0.1
HHS Regions,Region 10,2016,41,616,4,2,0.974026,0.65,0.32
HHS Regions,Region 1,2016,42,870,1,0,0.114943,0.11,0
HHS Regions,Region 2,2016,42,1751,17,1,1.02798,0.97,0.06
HHS Regions,Region 3,2016,42,1011,0,1,0.098912,0,0.1
HHS Regions,Region 4,2016,42,3100,42,62,3.35484,1.35,2
HHS Regions,Region 5,2016,42,2874,13,14,0.939457,0.45,0.49
HHS Regions,Region 6,2016,42,2047,11,13,1.17245,0.54,0.64
HHS Regions,Region 7,2016,42,819,0,2,0.2442,0,0.24
HHS Regions,Region 8,2016,42,1009,7,0,0.693756,0.69,0
HHS Regions,Region 9,2016,42,1026,6,3,0.877193,0.58,0.29
HHS Regions,Region 10,2016,42,603,18,1,3.15091,2.99,0.17
HHS Regions,Region 1,2016,43,790,2,2,0.506329,0.25,0.25
HHS Regions,Region 2,2016,43,1693,8,4,0.708801,0.47,0.24
HHS Regions,Region 3,2016,43,1055,0,2,0.189573,0,0.19
HHS Regions,Region 4,2016,43,3084,41,52,3.01556,1.33,1.69
HHS Regions,Region 5,2016,43,2947,6,5,0.373261,0.2,0.17
HHS Regions,Region 6,2016,43,2109,20,18,1.8018,0.95,0.85
HHS Regions,Region 7,2016,43,885,1,1,0.225989,0.11,0.11
HHS Regions,Region 8,2016,43,1058,10,0,0.94518,0.95,0
HHS Regions,Region 9,2016,43,976,14,2,1.63934,1.43,0.2
HHS Regions,Region 10,2016,43,715,41,2,6.01399,5.73,0.28
HHS Regions,Region 1,2016,44,790,10,3,1.64557,1.27,0.38
HHS Regions,Region 2,2016,44,1783,15,2,0.953449,0.84,0.11
HHS Regions,Region 3,2016,44,1144,0,1,0.0874126,0,0.09
HHS Regions,Region 4,2016,44,3595,79,87,4.61752,2.2,2.42
HHS Regions,Region 5,2016,44,3201,18,9,0.843486,0.56,0.28
HHS Regions,Region 6,2016,44,2289,21,12,1.44168,0.92,0.52
HHS Regions,Region 7,2016,44,848,1,2,0.353774,0.12,0.24
HHS Regions,Region 8,2016,44,1064,15,0,1.40977,1.41,0
HHS Regions,Region 9,2016,44,1081,13,1,1.2951,1.2,0.09
HHS Regions,Region 10,2016,44,857,29,1,3.50058,3.38,0.12
HHS Regions,Region 1,2016,45,883,7,2,1.01925,0.79,0.23
HHS Regions,Region 2,2016,45,1873,20,1,1.1212,1.07,0.05
HHS Regions,Region 3,2016,45,1259,2,2,0.317712,0.16,0.16
HHS Regions,Region 4,2016,45,3697,95,86,4.89586,2.57,2.33
HHS Regions,Region 5,2016,45,3350,10,6,0.477612,0.3,0.18
HHS Regions,Region 6,2016,45,2594,22,21,1.65767,0.85,0.81
HHS Regions,Region 7,2016,45,881,1,0,0.113507,0.11,0
HHS Regions,Region 8,2016,45,1195,26,0,2.17573,2.18,0
HHS Regions,Region 9,2016,45,1215,16,2,1.48148,1.32,0.16
HHS Regions,Region 10,2016,45,864,72,1,8.44907,8.33,0.12
HHS Regions,Region 1,2016,46,919,12,1,1.41458,1.31,0.11
HHS Regions,Region 2,2016,46,1902,25,4,1.52471,1.31,0.21
HHS Regions,Region 3,2016,46,1165,7,2,0.772532,0.6,0.17
HHS Regions,Region 4,2016,46,4133,108,90,4.79071,2.61,2.18
HHS Regions,Region 5,2016,46,3462,22,14,1.03986,0.64,0.4
HHS Regions,Region 6,2016,46,3014,45,27,2.38885,1.49,0.9
HHS Regions,Region 7,2016,46,954,6,3,0.943396,0.63,0.31
HHS Regions,Region 8,2016,46,1163,19,1,1.71969,1.63,0.09
HHS Regions,Region 9,2016,46,1223,15,1,1.30826,1.23,0.08
HHS Regions,Region 10,2016,46,1013,88,1,8.78578,8.69,0.1
HHS Regions,Region 1,2016,47,915,8,4,1.31148,0.87,0.44
HHS Regions,Region 2,2016,47,1872,39,3,2.24359,2.08,0.16
HHS Regions,Region 3,2016,47,1229,12,4,1.30187,0.98,0.33
HHS Regions,Region 4,2016,47,4167,149,118,6.40749,3.58,2.83
HHS Regions,Region 5,2016,47,3299,37,9,1.39436,1.12,0.27
HHS Regions,Region 6,2016,47,2727,39,21,2.20022,1.43,0.77
HHS Regions,Region 7,2016,47,881,13,2,1.70261,1.48,0.23
HHS Regions,Region 8,2016,47,1194,30,1,2.59631,2.51,0.08
HHS Regions,Region 9,2016,47,1173,26,6,2.72805,2.22,0.51
HHS Regions,Region 10,2016,47,1063,98,1,9.31326,9.22,0.09
HHS Regions,Region 1,2016,48,1135,29,3,2.81938,2.56,0.26
HHS Regions,Region 2,2016,48,2315,69,14,3.58531,2.98,0.6
HHS Regions,Region 3,2016,48,1491,23,6,1.945,1.54,0.4
HHS Regions,Region 4,2016,48,4481,154,108,5.84691,3.44,2.41
HHS Regions,Region 5,2016,48,4042,36,13,1.21227,0.89,0.32
HHS Regions,Region 6,2016,48,3075,35,27,2.01626,1.14,0.88
HHS Regions,Region 7,2016,48,1004,20,3,2.29084,1.99,0.3
HHS Regions,Region 8,2016,48,1407,49,0,3.48259,3.48,0
HHS Regions,Region 9,2016,48,1526,37,8,2.94889,2.42,0.52
HHS Regions,Region 10,2016,48,1066,80,1,7.5985,7.5,0.09
HHS Regions,Region 1,2016,49,1042,18,5,2.20729,1.73,0.48
HHS Regions,Region 2,2016,49,1750,62,2,3.65714,3.54,0.11
HHS Regions,Region 3,2016,49,1508,31,5,2.38727,2.06,0.33
HHS Regions,Region 4,2016,49,4449,223,102,7.30501,5.01,2.29
HHS Regions,Region 5,2016,49,3987,73,20,2.33258,1.83,0.5
HHS Regions,Region 6,2016,49,2799,56,31,3.10825,2,1.11
HHS Regions,Region 7,2016,49,1078,18,1,1.76252,1.67,0.09
HHS Regions,Region 8,2016,49,1397,60,4,4.58125,4.29,0.29
HHS Regions,Region 9,2016,49,1431,55,10,4.54228,3.84,0.7
HHS Regions,Region 10,2016,49,1123,100,0,8.90472,8.9,0
HHS Regions,Region 1,2016,50,1115,40,4,3.94619,3.59,0.36
HHS Regions,Region 2,2016,50,2388,146,8,6.44891,6.11,0.34
HHS Regions,Region 3,2016,50,1593,52,3,3.45261,3.26,0.19
HHS Regions,Region 4,2016,50,4865,401,135,11.0175,8.24,2.77
HHS Regions,Region 5,2016,50,4218,101,19,2.84495,2.39,0.45
HHS Regions,Region 6,2016,50,3525,138,28,4.70922,3.91,0.79
HHS Regions,Region 7,2016,50,1079,33,1,3.15107,3.06,0.09
HHS Regions,Region 8,2016,50,1607,128,3,8.15184,7.97,0.19
HHS Regions,Region 9,2016,50,1737,92,7,5.69948,5.3,0.4
HHS Regions,Region 10,2016,50,1349,228,2,17.0497,16.9,0.15
HHS Regions,Region 1,2016,51,1291,96,9,8.13323,7.44,0.7
HHS Regions,Region 2,2016,51,2883,365,17,13.2501,12.66,0.59
HHS Regions,Region 3,2016,51,1694,81,14,5.60803,4.78,0.83
HHS Regions,Region 4,2016,51,5840,649,159,13.8356,11.11,2.72
HHS Regions,Region 5,2016,51,4539,194,41,5.17735,4.27,0.9
HHS Regions,Region 6,2016,51,3655,216,73,7.90698,5.91,2
HHS Regions,Region 7,2016,51,1198,70,4,6.17696,5.84,0.33
HHS Regions,Region 8,2016,51,2009,303,11,15.6297,15.08,0.55
HHS Regions,Region 9,2016,51,1900,137,6,7.52632,7.21,0.32
HHS Regions,Region 10,2016,51,1766,445,5,25.4813,25.2,0.28
HHS Regions,Region 1,2016,52,1951,234,13,12.6602,11.99,0.67
HHS Regions,Region 2,2016,52,3829,792,15,21.076,20.68,0.39
HHS Regions,Region 3,2016,52,2154,206,28,10.8635,9.56,1.3
HHS Regions,Region 4,2016,52,6182,666,155,13.2805,10.77,2.51
HHS Regions,Region 5,2016,52,5649,386,55,7.80669,6.83,0.97
HHS Regions,Region 6,2016,52,4436,274,78,7.93508,6.18,1.76
HHS Regions,Region 7,2016,52,1357,99,7,7.81135,7.3,0.52
HHS Regions,Region 8,2016,52,2678,528,7,19.9776,19.72,0.26
HHS Regions,Region 9,2016,52,2273,195,28,9.81082,8.58,1.23
HHS Regions,Region 10,2016,52,2764,890,2,32.2721,32.2,0.07
HHS Regions,Region 1,2017,1,2070,223,20,11.7391,10.77,0.97
HHS Regions,Region 2,2017,1,4169,703,28,17.5342,16.86,0.67
HHS Regions,Region 3,2017,1,2418,203,32,9.71878,8.4,1.32
HHS Regions,Region 4,2017,1,5649,542,117,11.6658,9.59,2.07
HHS Regions,Region 5,2017,1,6205,462,70,8.57373,7.45,1.13
HHS Regions,Region 6,2017,1,4345,325,82,9.36709,7.48,1.89
HHS Regions,Region 7,2017,1,1510,141,10,10,9.34,0.66
HHS Regions,Region 8,2017,1,2718,397,5,14.7903,14.61,0.18
HHS Regions,Region 9,2017,1,2528,330,10,13.4494,13.05,0.4
HHS Regions,Region 10,2017,1,3416,962,12,28.5129,28.16,0.35
HHS Regions,Region 1,2017,2,2145,300,16,14.7319,13.99,0.75
HHS Regions,Region 2,2017,2,4326,846,52,20.7582,19.56,1.2
HHS Regions,Region 3,2017,2,2408,221,45,11.0465,9.18,1.87
HHS Regions,Region 4,2017,2,4893,542,110,13.3252,11.08,2.25
HHS Regions,Region 5,2017,2,6486,633,106,11.3938,9.76,1.63
HHS Regions,Region 6,2017,2,4499,477,98,12.7806,10.6,2.18
HHS Regions,Region 7,2017,2,1663,201,12,12.8082,12.09,0.72
HHS Regions,Region 8,2017,2,2678,415,13,15.9821,15.5,0.49
HHS Regions,Region 9,2017,2,2602,354,12,14.0661,13.6,0.46
HHS Regions,Region 10,2017,2,3498,946,12,27.3871,27.04,0.34
HHS Regions,Region 1,2017,3,2310,388,22,17.7489,16.8,0.95
HHS Regions,Region 2,2017,3,4378,1064,61,25.6967,24.3,1.39
HHS Regions,Region 3,2017,3,2601,330,59,14.9558,12.69,2.27
HHS Regions,Region 4,2017,3,5732,889,166,18.4054,15.51,2.9
HHS Regions,Region 5,2017,3,6950,893,155,15.0791,12.85,2.23
HHS Regions,Region 6,2017,3,4715,625,117,15.737,13.26,2.48
HHS Regions,Region 7,2017,3,1670,251,25,16.5269,15.03,1.5
HHS Regions,Region 8,2017,3,2508,408,9,16.6268,16.27,0.36
HHS Regions,Region 9,2017,3,2380,276,17,12.3109,11.6,0.71
HHS Regions,Region 10,2017,3,3488,938,24,27.5803,26.89,0.69
HHS Regions,Region 1,2017,4,2615,445,25,17.9732,17.02,0.96
HHS Regions,Region 2,2017,4,4977,1234,81,26.4215,24.79,1.63
HHS Regions,Region 3,2017,4,2488,384,79,18.6093,15.43,3.18
HHS Regions,Region 4,2017,4,5771,849,178,17.7959,14.71,3.08
HHS Regions,Region 5,2017,4,7172,1001,227,17.1221,13.96,3.17
HHS Regions,Region 6,2017,4,5345,778,119,16.782,14.56,2.23
HHS Regions,Region 7,2017,4,1775,267,24,16.3944,15.04,1.35
HHS Regions,Region 8,2017,4,2500,361,15,15.04,14.44,0.6
HHS Regions,Region 9,2017,4,2298,244,17,11.3577,10.62,0.74
HHS Regions,Region 10,2017,4,3111,691,32,23.2401,22.21,1.03
HHS Regions,Region 1,2017,5,2580,552,31,22.5969,21.4,1.2
HHS Regions,Region 2,2017,5,4965,1317,77,28.0765,26.53,1.55
HHS Regions,Region 3,2017,5,2663,535,62,22.4183,20.09,2.33
HHS Regions,Region 4,2017,5,7135,1206,259,20.5326,16.9,3.63
HHS Regions,Region 5,2017,5,7688,1307,297,20.8637,17,3.86
HHS Regions,Region 6,2017,5,6469,1228,226,22.4764,18.98,3.49
HHS Regions,Region 7,2017,5,2033,370,63,21.2986,18.2,3.1
HHS Regions,Region 8,2017,5,2706,431,26,16.8884,15.93,0.96
HHS Regions,Region 9,2017,5,2412,299,16,13.0597,12.4,0.66
HHS Regions,Region 10,2017,5,2784,534,40,20.6178,19.18,1.44
HHS Regions,Region 1,2017,6,2903,762,53,28.0744,26.25,1.83
HHS Regions,Region 2,2017,6,5058,1425,115,30.4468,28.17,2.27
HHS Regions,Region 3,2017,6,3141,733,125,27.3161,23.34,3.98
HHS Regions,Region 4,2017,6,8413,1451,341,21.3004,17.25,4.05
HHS Regions,Region 5,2017,6,10110,2064,695,27.2898,20.42,6.87
HHS Regions,Region 6,2017,6,8076,1679,363,25.2848,20.79,4.49
HHS Regions,Region 7,2017,6,2518,483,105,23.3519,19.18,4.17
HHS Regions,Region 8,2017,6,2963,472,41,17.3135,15.93,1.38
HHS Regions,Region 9,2017,6,2496,315,25,13.6218,12.62,1
HHS Regions,Region 10,2017,6,2317,318,27,14.8899,13.72,1.17
HHS Regions,Region 1,2017,7,2880,664,73,25.5903,23.06,2.53
HHS Regions,Region 2,2017,7,4887,1050,143,24.4117,21.49,2.93
HHS Regions,Region 3,2017,7,3296,779,153,28.2767,23.63,4.64
HHS Regions,Region 4,2017,7,8820,1452,509,22.2336,16.46,5.77
HHS Regions,Region 5,2017,7,11704,2636,997,31.0407,22.52,8.52
HHS Regions,Region 6,2017,7,7847,1621,383,25.5384,20.66,4.88
HHS Regions,Region 7,2017,7,2655,474,151,23.5405,17.85,5.69
HHS Regions,Region 8,2017,7,2888,446,63,17.6247,15.44,2.18
HHS Regions,Region 9,2017,7,2392,226,28,10.6187,9.45,1.17
HHS Regions,Region 10,2017,7,1987,198,52,12.5818,9.96,2.62
HHS Regions,Region 1,2017,8,2706,650,91,27.3836,24.02,3.36
HHS Regions,Region 2,2017,8,4547,928,154,23.7959,20.41,3.39
HHS Regions,Region 3,2017,8,3572,858,234,30.5711,24.02,6.55
HHS Regions,Region 4,2017,8,8309,1313,530,22.1808,15.8,6.38
HHS Regions,Region 5,2017,8,12310,2689,1262,32.0959,21.84,10.25
HHS Regions,Region 6,2017,8,7152,1360,356,23.9933,19.02,4.98
HHS Regions,Region 7,2017,8,2261,349,168,22.866,15.44,7.43
HHS Regions,Region 8,2017,8,2741,299,88,14.1189,10.91,3.21
HHS Regions,Region 9,2017,8,2133,178,20,9.2827,8.35,0.94
HHS Regions,Region 10,2017,8,1650,139,49,11.3939,8.42,2.97
HHS Regions,Region 1,2017,9,2434,416,113,21.7338,17.09,4.64
HHS Regions,Region 2,2017,9,3712,483,119,16.2177,13.01,3.21
HHS Regions,Region 3,2017,9,2951,473,155,21.2809,16.03,5.25
HHS Regions,Region 4,2017,9,7144,902,419,18.491,12.63,5.87
HHS Regions,Region 5,2017,9,10076,1549,946,24.7618,15.37,9.39
HHS Regions,Region 6,2017,9,6636,1149,358,22.7095,17.31,5.39
HHS Regions,Region 7,2017,9,1838,191,117,16.7573,10.39,6.37
HHS Regions,Region 8,2017,9,2252,211,96,13.6323,9.37,4.26
HHS Regions,Region 9,2017,9,1996,129,22,7.56513,6.46,1.1
HHS Regions,Region 10,2017,9,1392,102,44,10.4885,7.33,3.16
HHS Regions,Region 1,2017,10,2185,322,127,20.5492,14.74,5.81
HHS Regions,Region 2,2017,10,3251,255,135,11.9963,7.84,4.15
HHS Regions,Region 3,2017,10,2676,383,206,22.0105,14.31,7.7
HHS Regions,Region 4,2017,10,7029,804,474,18.1818,11.44,6.74
HHS Regions,Region 5,2017,10,9654,1258,1105,24.4769,13.03,11.45
HHS Regions,Region 6,2017,10,6305,1120,374,23.6955,17.76,5.93
HHS Regions,Region 7,2017,10,1679,132,141,16.2597,7.86,8.4
HHS Regions,Region 8,2017,10,2295,168,138,13.3333,7.32,6.01
HHS Regions,Region 9,2017,10,2068,122,30,7.3501,5.9,1.45
HHS Regions,Region 10,2017,10,1345,68,55,9.14498,5.06,4.09
HHS Regions,Region 1,2017,11,2054,231,143,18.2084,11.25,6.96
HHS Regions,Region 2,2017,11,2820,204,173,13.3688,7.23,6.13
HHS Regions,Region 3,2017,11,2572,315,249,21.9285,12.25,9.68
HHS Regions,Region 4,2017,11,6931,693,570,18.2225,10,8.22
HHS Regions,Region 5,2017,11,9260,1023,1225,24.2765,11.05,13.23
HHS Regions,Region 6,2017,11,5855,944,400,22.9547,16.12,6.83
HHS Regions,Region 7,2017,11,1659,111,154,15.9735,6.69,9.28
HHS Regions,Region 8,2017,11,2177,107,166,12.5402,4.92,7.63
HHS Regions,Region 9,2017,11,1954,117,33,7.67656,5.99,1.69
